FSCL_YR,MINE,DEPT_EN_DESC,RCPNT_CLS_EN_DESC,RCPNT_NML_EN_DESC,AGRG_PYMT_AMT
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions for the National arts training program","Okanagan Indian Educational Resource Society Penticton BC",193500
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions for the National arts training program","Royal Conservatory of Music Toronto Ont",1250000
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions for the National arts training program","Royal Winnipeg Ballet School Winnipeg Man",481928
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions for the National arts training program","School of Contemporary Dancers Inc Winnipeg Man",166500
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions for the National arts training program","School of Toronto Dance Theatre Toronto Ont",195000
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions for the National arts training program","The Centre for Indigenous Theatre Toronto Ont",400500
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the arts, culture and diversity program","Canadian Conference of the Arts Ottawa Ont",511099
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Canadian Feature Film Policy","Canadian Independent Film and Video Corporation Ottawa Ont",1395000
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the National training program in the film and video sector","Telefilm Canada Montreal Que",2550000
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the support to Sector associations program","Association Québécoise de l'Industrie du Disque, du Spectacle et de la Vidéo (Adisq) Inc Montreal Que",157735
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the support to Sector associations program","Canadian Independent Record Production Association Toronto Ont",179014
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Music entrepreneur program","Déjà Musique Inc Montreal Que",290530
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Music entrepreneur program","Diffusion YFB Inc Montreal Que",193587
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Music entrepreneur program","Disques Atma Inc Outremont Que",255521
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Music entrepreneur program","Groupe Analekta Inc Montreal Que",185187
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Music entrepreneur program","Groupe Archambault Inc Montréal Que",116754
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Music entrepreneur program","La Compagnie Larivée Cabot Champagne Montreal Que",174380
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Music entrepreneur program","Les Disques Tox Inc Montreal Que",127057
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Music entrepreneur program","Nettwerk Productions Vancouver BC",255099
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Music entrepreneur program","Zone3 Inc Montreal Que",186099
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Creators' assistance program","Socan Foundation Toronto Ont",742920
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Association des Distributeurs Exclusifs de Livres en Langue Française (Adelf) Inc Ville Mont-Royal Que",129233
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Association Nationale des Éditeurs de Livres Montreal Que",181116
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Association of Canadian Publishers (Acp) Toronto Ont",487278
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Booknet Canada Toronto Ont",672522
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Literary Press Group of Canada (The) Toronto Ont",261767
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Montréal Capitale Mondiale du Livre Montreal Que",632500
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Société de Gestion de la Banque de Titres de La Langue Française Inc Montreal Que",184076
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Word on the Street Canada Inc (The) Toronto Ont",100000
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Canadian magazine publishing industry","Alberta Magazine Publishers Association Calgary Alta",208840
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Canadian magazine publishing industry","Association Québécoise des Éditeurs de Magazines Montreal Que",107675
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Canadian magazine publishing industry","British Columbia Association of Magazine Publishers Vancouver BC",222280
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Canadian magazine publishing industry","Magazines Canada Toronto Ont",805332
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Canadian magazine publishing industry","National Magazine Awards Foundation Toronto Ont",144579
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Canadian magazine publishing industry","Société de Développement des Périodiques Culturels Québécois (Sodep) Montréal Qc",110483
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Canadian culture on-line program","Canadian Film Centre Toronto Ont",286213
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Canadian culture on-line program","Canema Inc Toronto Ont",122125
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Canadian culture on-line program","Carleton University Ottawa Ont",593348
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Canadian culture on-line program","Centre de Recherche Informatique de Montreal (Crim) Montreal Que",599611
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Canadian culture on-line program","Concordia University Montreal Que",100226
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Canadian culture on-line program","New Media BC Vancouver BC",600000
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Canadian culture on-line program","Société des Arts Technologiques (Sat) Montreal Que",596871
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Canadian culture on-line program","University of Toronto Toronto Ont",644516
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to non-profit museums, national and international museums associations and heritage institutions for the purpose of enhancing access to Canadian Heritage: Contribution to the Canadian Museums Association","Canadian Museums Association Ottawa Ont",514283
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions for the Sport support program","Commonwealth Games Canada Ottawa Ont",375000
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions for the Sport support program","World Anti-Doping Agency Montreal Que",949071
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of broadcasting distribution","TV5 Quebec-Canada Montreal Que",2568109
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions for the Games' hosting program","Vancouver Organizing Committee for the 2010 Olympic/ Paralympic Winter Games Vancouver BC",26381500
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions under special authority","Manitoba Theatre for Young People Inc Winnipeg Man",350000
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Canadian Feature Film Policy","AV Preservation Trust.Ca (The) Ottawa Ont",110497
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Canadian music memories program","AV Preservation Trust.Ca (The) Ottawa Ont",122500
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to aboriginal associations, aboriginal women's groups, aboriginal community groups, aboriginal communications societies, aboriginal friendship centres and associations specifically representing aboriginal friendship centres","Aboriginal Multi Media Society of Alberta Edmonton Alta",289435
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to aboriginal associations, aboriginal women's groups, aboriginal community groups, aboriginal communications societies, aboriginal friendship centres and associations specifically representing aboriginal friendship centres","Assemblée des Premières Nations Québec Labrador Wendake Que",109593
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to aboriginal associations, aboriginal women's groups, aboriginal community groups, aboriginal communications societies, aboriginal friendship centres and associations specifically representing aboriginal friendship centres","Council of Yukon First Nations Whitehorse YT",209223
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to aboriginal associations, aboriginal women's groups, aboriginal community groups, aboriginal communications societies, aboriginal friendship centres and associations specifically representing aboriginal friendship centres","First Peoples' Heritage Language & Culture Council (Fphlcc) Victoria BC",220496
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to aboriginal associations, aboriginal women's groups, aboriginal community groups, aboriginal communications societies, aboriginal friendship centres and associations specifically representing aboriginal friendship centres","Government of Yukon Whitehorse YT",1100000
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to aboriginal associations, aboriginal women's groups, aboriginal community groups, aboriginal communications societies, aboriginal friendship centres and associations specifically representing aboriginal friendship centres","Inuit Broadcasting Corporation Ottawa Ont",1275007
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to aboriginal associations, aboriginal women's groups, aboriginal community groups, aboriginal communications societies, aboriginal friendship centres and associations specifically representing aboriginal friendship centres","Inuvialuit Communications Society Inuvik NWT",378787
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to aboriginal associations, aboriginal women's groups, aboriginal community groups, aboriginal communications societies, aboriginal friendship centres and associations specifically representing aboriginal friendship centres","Inuvialuit Regional Corporation Inuvik NWT",116328
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to aboriginal associations, aboriginal women's groups, aboriginal community groups, aboriginal communications societies, aboriginal friendship centres and associations specifically representing aboriginal friendship centres","James Bay Cree Communications Society Mistissini Que",302976
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to aboriginal associations, aboriginal women's groups, aboriginal community groups, aboriginal communications societies, aboriginal friendship centres and associations specifically representing aboriginal friendship centres","Mi'Kmaw Kina'Matnewey Membertou NS",116235
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to aboriginal associations, aboriginal women's groups, aboriginal community groups, aboriginal communications societies, aboriginal friendship centres and associations specifically representing aboriginal friendship centres","Missinipi Broadcasting Corporation La Ronge Sask",296755
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to aboriginal associations, aboriginal women's groups, aboriginal community groups, aboriginal communications societies, aboriginal friendship centres and associations specifically representing aboriginal friendship centres","National Indian Brotherhood/Assembly of First Nations Ottawa Ont",844256
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to aboriginal associations, aboriginal women's groups, aboriginal community groups, aboriginal communications societies, aboriginal friendship centres and associations specifically representing aboriginal friendship centres","Native Communications Inc Thompson Man",576997
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to aboriginal associations, aboriginal women's groups, aboriginal community groups, aboriginal communications societies, aboriginal friendship centres and associations specifically representing aboriginal friendship centres","Native Communications Society of the Northwest Territories Yellowknife NWT",333211
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to aboriginal associations, aboriginal women's groups, aboriginal community groups, aboriginal communications societies, aboriginal friendship centres and associations specifically representing aboriginal friendship centres","Northern Native Broadcasting Terrace BC",302940
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to aboriginal associations, aboriginal women's groups, aboriginal community groups, aboriginal communications societies, aboriginal friendship centres and associations specifically representing aboriginal friendship centres","Northern Native Broadcasting Yukon Whitehorse YT",921508
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to aboriginal associations, aboriginal women's groups, aboriginal community groups, aboriginal communications societies, aboriginal friendship centres and associations specifically representing aboriginal friendship centres","Nunatsiavut Government Nain NL",116836
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to aboriginal associations, aboriginal women's groups, aboriginal community groups, aboriginal communications societies, aboriginal friendship centres and associations specifically representing aboriginal friendship centres","Okâlakatigêt Society Nain NL",359655
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to aboriginal associations, aboriginal women's groups, aboriginal community groups, aboriginal communications societies, aboriginal friendship centres and associations specifically representing aboriginal friendship centres","Saskatchewan Indian Cultural Centre Saskatoon Man",147766
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to aboriginal associations, aboriginal women's groups, aboriginal community groups, aboriginal communications societies, aboriginal friendship centres and associations specifically representing aboriginal friendship centres","Société de Communication Atikamekw-Montagnais Wendake Que",536075
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to aboriginal associations, aboriginal women's groups, aboriginal community groups, aboriginal communications societies, aboriginal friendship centres and associations specifically representing aboriginal friendship centres","Taqramiut Nipingat Inc Dorval Que",832745
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to aboriginal associations, aboriginal women's groups, aboriginal community groups, aboriginal communications societies, aboriginal friendship centres and associations specifically representing aboriginal friendship centres","Wawatay Native Communication Society Sioux Lookout Ont",890570
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of broadcasting distribution","Aboriginal Peoples Television Network Incorporated Winnipeg Man",1500000
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Agora de la Danse (L') Montreal Que",135000
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Arts and Culture Centres, Province of Nfld and Labrador St John's NL",108000
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Arts Starts in Schools Society Vancouver BC",124305
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Campus and Community Impresario SCCI - Centre for Social Innovation Toronto Ont",261514
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Canadian Institute of the Arts for Young Audiences Vancouver BC",175500
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Canadian Theatre Festival Society Ottawa Ont",200000
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Coastal Jazz & Blues Society (The) Vancouver BC",270370
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Coup de Coeur Francophone Montreal Que",143276
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Harbourfront Corporation (1990) Toronto Ont",247500
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Just for Laughs Festival Montreal Que",200000
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","La Danse sur les Routes du Québec Montreal Que",117000
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Live Art Productions Society Halifax NS",109161
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Maison Québécoise du Théatre pour l'Enfance et la Jeunesse Montreal Que",109800
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Ottawa Chamber Music Society Ottawa Ont",117000
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Réseau Indépendant des Diffuseurs d'Événements Artistiques Unis (Rideau) Inc Montreal Que",116025
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Réseau Ontario des Arts de la Scène Inc Ottawa Ont",148500
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Tangente Montreal Que",108000
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","The Works International Visual Arts Society Edmonton Alta",134610
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Vancouver East Cultural Centre Vancouver BC",130500
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Vancouver Summer Festival Society Vancouver BC",183700
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Cultural spaces Canada program","Bill Reid Foundation Vancouver BC",127277
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Cultural spaces Canada program","Calgary Opera Association Calgary Alta",112500
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Cultural spaces Canada program","Canadian Cultural Society of the Deaf Inc Toronto Ont",157500
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Cultural spaces Canada program","Corporation of the City of Kingston Kingston Ont",596719
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Cultural spaces Canada program","Corporation of the District of North Vancouver North Vancouver BC",217338
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Cultural spaces Canada program","Cultural Development Association of Red Deer Red Deer Alta",156600
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Cultural spaces Canada program","Domaine Forget de Charlevoix Inc Saint-Irénée Charlevoix Que",133780
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Cultural spaces Canada program","Globe Theatre Society Regina Sask",402407
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Cultural spaces Canada program","Groupe Danse Partout Inc Quebec Que",206213
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Cultural spaces Canada program","Manitoba Theatre Centre Inc Winnipeg Man",166368
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Cultural spaces Canada program","Metepenagiag Heritage Park Inc Red Bank NB",179850
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Cultural spaces Canada program","Musée de Kamouraska Inc Kamouraska Que",121833
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Cultural spaces Canada program","Northern Arts & Cultural Centre Yellowknife NWT",211362
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Cultural spaces Canada program","Saskatoon Gallery & Conservatory Corporation Saskatoon Sask",167166
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Cultural spaces Canada program","Science North Sudbury Ont",107861
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Cultural spaces Canada program","Soulpepper Theatre Company Toronto Ont",657000
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Cultural spaces Canada program","Theatre Junction Society Calgary Alta",2250000
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Cultural spaces Canada program","The Chinese Cultural Centre of Greater Toronto Scarborough Ont",450000
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Cultural spaces Canada program","City of St Hyacinthe St Hyacinthe Que",444594
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to Canadian cultural communities","Corporation of the City of Victoria Victoria BC",145444
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to Canadian cultural communities","Town of Annapolis Royal Annapolis Royal NS",204723
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to non-profit cultural organizations and institutions to enhance cultural infrastructures and support cultural development: Contribution to Fathers of Confederation Buildings Trust, Charlottetown PEI","Fathers of Confederation Building Trust Charlottetown PEI",1500000
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Association for the Export of Canadian Books Ottawa Ont",4563500
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Atlantic Publishers Marketing Association Halifax NS",152541
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Regroupement des Éditeurs Canadiens Français Ottawa Ont",134550
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Collective initiatives program","Fondation Musicaction Montreal Que",732225
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Collective initiatives program","Foundation Assisting Canadian Talent on Recordings Toronto Ont",1398338
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Partnerships Fund","Bata Shoe Museum Foundation Toronto Ont",238389
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Partnerships Fund","Caribbean Tales Toronto Ont",252000
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Partnerships Fund","Carleton University Ottawa Ont",229168
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Partnerships Fund","Centre for Contemporary Canadian Art Toronto Ont",202500
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Partnerships Fund","École Supérieure de Ballet Contemporain de Montréal Montreal Que",202955
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Partnerships Fund","First People's Cultural Foundation Victoria BC",294975
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Partnerships Fund","Fondation Conceptart Multimedia Ottawa Ont",127980
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Partnerships Fund","Heritage Foundation Montreal Montreal Que",283109
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Partnerships Fund","Glenbow-Alberta Institute Calgary Alta",182464
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Partnerships Fund","Heritage Community Foundation Edmonton Alta",157399
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Partnerships Fund","Heritage Foundation Montreal Montreal Que",283109
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Partnerships Fund","Laval University Laval Que",260145
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Partnerships Fund","McGill University Montreal Que",362748
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Partnerships Fund","Moncton University Moncton NB",356378
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Partnerships Fund","National Indigenous Literacy Association Toronto Ont",400325
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Partnerships Fund","Portuguese Canadian National Congress Toronto Ont",124554
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Partnerships Fund","Royal British Columbia Museum Corp Victoria BC",162041
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Partnerships Fund","Royal Conservatory of Music Toronto Ont",362551
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Partnerships Fund","Société de Développement Économique Ilnu Mashteuiatsh Que",116231
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Partnerships Fund","University of Alberta Edmonton Alta",233994
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Partnerships Fund","University of Toronto Library Toronto Ont",360000
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Partnerships Fund","University of Toronto Toronto Ont",450000
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Partnerships Fund","University of Victoria Victoria BC",407323
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Partnerships Fund","War Child Canada Toronto Ont",118539
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to Canadian museums to support their public programming activities","Centre d'Animation et de Diffusion Culturelles du Bas St-Laurent Rivière-Du-Loup Que",146149
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to Canadian museums to support their public programming activities","Eel River Bar First Nation Eel River Bar NB",180000
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to Canadian museums to support their public programming activities","Keeseekoowenin Ojibway First Nation Elphinstone Man",117000
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to Canadian museums to support their public programming activities","Manitoba Museum (The) Winnipeg Man",128196
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to Canadian museums to support their public programming activities","Société des Musées Québécois Montreal Que",181963
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to Canadian museums to support their public programming activities","Tr'Ondok Hwech'In Han Nation Dawson City YT",180000
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to non-profit organizations, Canadian institutions, individuals, the private and public sectors and other levels of Government for the purpose of furthering participation in Canadian society and Celebrate Canada! Activities","Historica Foundation of Canada Toronto Ont",100000
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to non-profit organizations, Canadian institutions, individuals, the private and public sectors and other levels of Government for the purpose of furthering participation in Canadian society and Celebrate Canada! Activities","Association for Canadian Studies Montreal Que",249339
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to non-profit organizations, Canadian institutions, individuals, the private and public sectors and other levels of Government for the purpose of furthering participation in Canadian society and Celebrate Canada! Activities","Forces Avenir Inc Loretteville Que",105000
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions under special authority","Opera Ontario Inc Hamilton Ont",112500
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to support the Enhancement of official languages program","Canadian Association of Second Language Teachers Ottawa Ont",270000
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to support the Enhancement of official languages program","Canadian Parents for French Alberta Edmonton Alta",162000
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to support the Enhancement of official languages program","Canadian Parents for French British Columbia & Yukon Branch New Westminster BC",294395
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to support the Enhancement of official languages program","Canadian Parents for French Manitoba Inc Winnipeg Man",127800
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to support the Enhancement of official languages program","Canadian Parents for French New Brunswick Inc Sussex NB",126900
2005/2006,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to support the Enhancement of official languages program","Canadian Parents for French Newfoundland and Labrador St John's NL",180000
