FSCL_YR,MINE,DEPT_EN_DESC,RCPNT_CLS_EN_DESC,RCPNT_NML_EN_DESC,AGRG_PYMT_AMT
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Edgar Ferron Cap Bateau NB",251364
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Elide Bulger Le Goulet NB",251465
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Elliot K Fraser/Solicitor In Trust for Pictou Landing First Nation Baddeck NS",967145
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Eloquin Denis L'étang-du-nord Que",376488
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Elsipogtog First Nation Elsipogtog NB",818375
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Emery L'Allain Richibouctou-village NB",209000
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Eskasoni First Nation Eskasoni NS",200700
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Euclide Guignard Lameque NB",254419
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Fernand Vienneau Le Goulet NB",253210
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Florent Guignard Lameque NB",251834
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Foster Hennessey Mackenzie ""in Trust"" for Abeqweit First Nation Charlottetown PEI",418270
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Francis Mallet Le Goulet NB",254184
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Gabriel Jean Pointe Canot NB",257709
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Gaetan Hache Shippagan NB",274157
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","George Lemoine Ingonish NS",1300000
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Gilles Noel Haut-Lameque NB",560500
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Gionest Claude Pabos Mills Que",350807
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Grant Thornton ""in Trust"" for Elsipogtog First Nation Miramichi NB",1403600
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Guy Hache Le Goulet NB",242468
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Guy Robichaud Aldouane NB",185000
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Hautcoeur Alban Sainte-Thérèse-de-Gaspé Que",352434
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Hautcoeur Fernand Sainte-Thérèse-de-Gaspé Que",347691
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Hautcoeur Jean-Claude Sainte-Thérèse-de-Gaspé Que",339970
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Huard Jean-Pierre Gascons Que",342854
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Indian Island First Nation Indian Island NB",248559
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","JMP Fisheries Limited Ingonish NS",380000
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Jacques E Hache Caraquet NB",282650
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","James Thomas Kehoe Ingonish NS",420000
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Jason Sylvain Hache Le Goulet NB",254990
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Jean-Camille Roussel Le Goulet NB",247906
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Jean-Gilles Chiasson Petit Lameque NB",269223
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Jean-Pierre Hache Shippagan NB",179992
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Jean-Pierre Lebouthillier Bas Caraquet NB",283120
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Jocelyn Gionet Caraquet NB",260797
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Joseph A Noel Lameque NB",271237
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Jules Blanchard Ste-Marie St-Raphael NB",264590
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Kenneth Joseph Gaudet Grand Barachois NB",275769
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Kingsclear First Nation Kingsclear NB",309883
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Laurie Caissie Rexton NB",240790
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Leblanc Rejean Gascons Que",349458
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Lelievre Christian Grande-Rivière Que",332762
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Lelievre Elphege Chandler Que",355690
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Lelievre Jean Elie Sainte-Thérèse-de-Gaspé Que",366201
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Lelievre Jules Sainte-Thérèse-de-Gaspé Que",325693
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Lenwood K Smith Ingonish NS",545000
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Les Pecheries Serge-Luc Inc Sainte-Thérèse-de-Gaspé Que",371596
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Levi Noel Lameque NB",270465
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Listuguj First Nation Listuguj Que",750000
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Little Lahave Trawlers Ltd Ingonish NS",280000
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Livain Foulem Shippagan NB",226557
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Livain Vienneau Shiippagan NB",277917
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Lorenzo A Noel Lameque NB",284094
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Louis W Amiro Ingonish NS",630000
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Ludger Chiasson Petite Rivière de l'Île NB",243576
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Macdonald Bourot Doucet in Trust for Chapel Island First Nation Port Hawkesbury NS",250709
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Marcel Hache Petite Lameque NB",269659
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Marcoux Jean-Marc Rimouski Que",352991
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Mario Savoie Maltepec NB",264322
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Marius Duguay Shippagan NB",244415
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Martin Chiasson Caraquet NB",264154
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Martin Noel Haut-Lameque NB",266202
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Mathias Roussel Le Goulet NB",246799
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Mathurin Noel Shippagan NB",255258
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Nicolas Noel Lameque NB",295339
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Odile Mallet Caraquet NB",260025
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Onesime Noel Points Alexandre NB",282550
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Parise Francis Gascons Que",368061
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Peace Hills Trust ""In Trust"" C/O Eel River Bar First Nation Fredericton NB",744624
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Peace Hills Trust ""In Trust"" Tobique First Nation (Acc'T 503177) Fredericton NB",363368
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Pech Denise Quinn Sylvrais Chandler Que",336110
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Pecheries Francois Inc Cap-D'espoir Que",354248
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Pecheries Jean Yan Ii Inc Gascons-Ouest Que",366619
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Pecheries Jimmy L Ltee Caraquet NB",265765
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Pecheries JVL Ltee Maltepec NB",259018
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Pecheries Ray-L Inc Saint-Francois-de-Pabos Que",352431
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Pecheries Raymond Collin Inc Cap D'espoir Que",388199
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Pecheries Robert Huard New Richmond Que",281534
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Pinel Roger Grande-Rivière ouest Que",357034
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Poirier Claude Havre-aux-Maisons Que",334948
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Poirier Henri Fred Havre-aux-Maisons Que",356016
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Produits Belle Baie Limitee Caraquet NB",237702
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Raymond Noel Lameque NB",321825
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Remi L Chiasson Lameque NB",264993
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Renald Guignard Lameque NB",271203
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Renald Noel Petite Lameque NB",286276
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Rene Hache Inkerman NB",246094
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Rheal Hache Le Goulet NB",267242
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Rheal Mallet Le Goulet NB",249451
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Rheal Vienneau Le Goulet NB",268551
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Robert Boucher Shippagan NB",255392
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Robert F Hache Lameque NB",268887
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Robert Ross Bas-Caraquet NB",264255
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Romeo G Cormier Cap Pele NB",257440
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Roussy Stevens Cascons Que",359457
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Saint Mary's First Nation Fredericton NB",113925
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Serge Blanchard Shippagan NB",233338
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Serge C Noel Pointe Alexandre NB",248779
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Shubenacadie First Nation Shubenacadie NS",196611
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Simon J Gionet Bas Caraquet NB",276809
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Solange Lanteigne Caraquet NB",266101
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Saint Mary's First Nation Dartmouth NS",298603
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Steven Maillet 3019809 Nova Scotia Limited Ingonish NS",210000
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Succession de Gerald P Chiasson Bas Caraquet NB",242670
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Succession de Jean-Pierre Robichaud Haut- Shippagan NB",239179
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Sweeney Jean Marc Newport Que",359039
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Sylvain Paulin Savoie Landing NB",263415
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Thériault Robert Havre-aux-Maisons Que",352248
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Turbide Michel Cap-D'espoir Que",367689
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Turbide Real Paspebiac Que",377642
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Vincent Jones Shippagan NB",254117
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Wagmatcook First Nation Wagmatcook NS",219946
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Fisheries access program","Yarmouth Boat Works Ltd Ingonish NS",445000
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions to At Sea Mentoring and Fisheries Operations Management Initiatives","Abegweit First Nation Mt Stewart PEI",111931
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions to At Sea Mentoring and Fisheries Operations Management Initiatives","Atlantic Policy Congress of First Nation Chiefs Amherst NS",317291
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions to At Sea Mentoring and Fisheries Operations Management Initiatives","Burnt Church First Nation Burnt Church NB",149675
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions to At Sea Mentoring and Fisheries Operations Management Initiatives","Eel River Bar First Nation Eel River Bar NB",212596
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions to At Sea Mentoring and Fisheries Operations Management Initiatives","Micmacs of Gesgapegiag Band Gesgapegiag Que",223855
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions to At Sea Mentoring and Fisheries Operations Management Initiatives","Nation Micmac de Gespeg Fontenelle Que",188875
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions to At Sea Mentoring and Fisheries Operations Management Initiatives","Saint Mary's First Nation Dartmouth NS",180000
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions to At Sea Mentoring and Fisheries Operations Management Initiatives","Woodstock First Nation Woodstock NB",330750
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions to the Fraser Basin scientific understanding of salmon populations and fisheries management improvement","Pacific Salmon Foundation Vancouver BC",246016
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions for the support of the Academic research contribution program","Memorial University of Newfoundland St John's NL",142288
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions for the support of the Academic research contribution program","University of Windsor Windsor Ont",121930
2006/2007,"FISHERIES AND OCEANS","FISHERIES AND OCEANS","Contributions under the Aboriginal inland habitat program","Federation of Saskatchewan Indian Nations Saskatoon Sask",445000
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grants in support of activities related to mine action and explosive remnants of war","International Trust Fund Slovenia",151394
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grants in support of activities related to mine action and explosive remnants of war","United Nations Children's Fund New York USA",180000
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grants in support of activities related to mine action and explosive remnants of war","United Nations Development Program New York USA",106173
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grants in support of activities related to mine action and explosive remnants of war","The Geneva Centre for Humanitarian Demining Geneva Switzerland",210206
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grants in support of activities related to mine action and explosive remnants of war","The General Secretariat of the Organization of American States Washington DC USA",276819
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grants for the Counter Terrorism Capacity Building Program","APEC Secretariat Singapore Malaysia",150000
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grants for the Counter Terrorism Capacity Building Program","Commonwealth Secretariat London Great-Britain",286889
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grants for the Counter Terrorism Capacity Building Program","ICPO - Interpol Lyon France",476840
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grants for the Counter Terrorism Capacity Building Program","International Civil Aviation Organization Montreal Que",349185
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grants for the Counter Terrorism Capacity Building Program","International Maritime Organization London Great-Britain",300000
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grants for the Counter Terrorism Capacity Building Program","Pan American Health Organization Washington DC USA",491375
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grants for the Counter Terrorism Capacity Building Program","United Nations Office on Drugs and Crime Vienna Austria",610000
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grant to Dalhousie University in Honour of Dr Glyn Berry","Dalhousie University Halifax NS",150000
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Permanent Secretariat of the United Nations Convention on Biological Diversity","The Secretariat of the United Nations Convention on Biological Diversity Montreal Que",930720
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grant to the International Centre for Human Rights and Democratic Development","International Centre for Human Rights and Democratic Development Montreal Que",4873000
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grant to reimburse the Province of Quebec for costs associated with the Canadian response to Hurricane Katrina","Ministry of Finance of Quebec Quebec Que",1766203
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grant to reimburse the Province of British Columbia for costs associated with the Canadian response to Hurricane Katrina","British Columbia Minister of Finance Victoria BC",464781
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grant to reimburse the Canadian Red Cross for costs associated with the Canadian response to Hurricane Katrina","The Canadian Red Cross Society Ottawa Ont",119155
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grants in Aid of Cultural Relations","International Centre for Film for Children and Young People Montreal Que",100000
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grants in Aid of Cultural Relations","Coalition for Cultural Diversity Montreal Que",100000
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grants in Aid of Cultural Relations","Compagnie Marie Chouinard Montreal Que",175000
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grants in Aid of Cultural Relations","Le 7 doigts de la main Montreal Que",139000
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grants in Aid of Cultural Relations","Le Projet Ex Machina Quebec City Que",241000
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grants in Aid of Cultural Relations","Les Grands Ballets Canadiens de Montreal Montreal Que",155000
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grants in Aid of Cultural Relations","National Gallery of Canada Ottawa Ont",175000
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grants in Aid of Cultural Relations","Tafelmusik Toronto Ont",105000
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grants in Aid of Cultural Relations","Toronto International Film Festival Toronto Ont",147000
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grants in Aid of Academic Relations","Canadian Bureau for International Education Toronto Ont",5483109
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grants in Aid of Academic Relations","Canadian Studies Grants / Sacs Scholara Beijing China",189409
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grants in Aid of Academic Relations","Center for Study of Canada - Connect Washington DC USA",100000
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grants in Aid of Academic Relations","Corporation fo the Council of Ministers of Education Toronto Ont",125000
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grants in Aid of Academic Relations","Foundation for Canadian Studies in the United Kingdom London Great-Britain",100000
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grants in Aid of Academic Relations","Foundation for Educational Exchange between Canada and the United States of America Ottawa Ont",800000
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grants in Aid of Academic Relations","Ges F Kanadastudien Berlin Germany",120000
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grants in Aid of Academic Relations","International Council for Canadian Studies Ottawa Ont",2881493
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grants in Aid of Academic Relations","Shastri Indo-Canadian Institute Calgary Alta",129545
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grants in Aid of Academic Relations","United Nations Association of Canada Ottawa Ont",133500
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grants in Lieu of taxes on diplomatic, consular and international organizations in Canada in accordance with the terms and conditions approved by the Governor in Council","PWGSC Gatineau Que",10841644
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grants under the Program for Export Market Development","Canadian Wood Council Ottawa Ont",100750
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Grants under the Program for Export Market Development","Canadian Interactive Alliance Vancouver BC",108400
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Nuclear Energy Agency of the Organization for Economic Cooperation and Development","Organization for Economic Cooperation and Development Paris France",522221
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Inter-American Drug Abuse Control Commission","General Secretariat of the Organization of American States Washington DC USA",878088
2006/2007,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","FOREIGN AFFAIRS AND INTERNATIONAL TRADE","United Nations International Drug Control Program","United Nations Drug Control and Crime Prevention Program Vienna Austria",2300000
